39.980395,116.321411,1224712648
39.980291,116.32143,1224712652
39.980198,116.321412,1224712655
39.980071,116.321434,1224712658
39.979976,116.321439,1224712661
39.979886,116.321473,1224712665
39.979776,116.321522,1224712669
39.979702,116.321564,1224712674
39.979713,116.321616,1224712679
39.979713,116.321616,1224712682
39.979707,116.321617,1224712684
39.979719,116.321639,1224712689
39.979717,116.321691,1224712694
39.979675,116.321805,1224712698
39.979699,116.321901,1224712703
39.979715,116.321938,1224712708
39.979737,116.322021,1224712713
39.979683,116.322207,1224712718
39.979642,116.322218,1224712723
39.979657,116.322241,1224712728
39.97964,116.322298,1224712733
39.979642,116.322392,1224712738
39.979637,116.322538,1224712742
39.979622,116.322669,1224712745
39.97957,116.322801,1224712748
39.979546,116.322926,1224712751
39.97955,116.323046,1224712754
39.979565,116.323193,1224712756
39.979571,116.323331,1224712759
39.979639,116.323447,1224712763
39.979682,116.323556,1224712766
39.979661,116.3237,1224712770
39.97964,116.323856,1224712774
39.979701,116.323967,1224712776
39.979754,116.324116,1224712779
39.979767,116.324245,1224712782
39.979764,116.324395,1224712785
39.979758,116.324513,1224712787
39.979743,116.324668,1224712790
39.979725,116.324794,1224712792
39.979691,116.324938,1224712794
39.979672,116.325033,1224712799
39.979625,116.325142,1224712803
39.979609,116.325282,1224712806
39.979658,116.325396,1224712809
39.979687,116.325512,1224712812
39.979689,116.325673,1224712815
39.979678,116.325816,1224712818
39.979673,116.325961,1224712822
39.979674,116.326093,1224712825
39.979671,116.326222,1224712827
39.979655,116.326375,1224712830
39.979638,116.326537,1224712833
39.979627,116.326658,1224712836
39.979641,116.326802,1224712840
39.979626,116.326941,1224712843
39.979536,116.326989,1224712846
39.979432,116.327019,1224712849
39.979315,116.327054,1224712853
39.979229,116.327109,1224712856
39.979127,116.327228,1224712859
39.979034,116.32722,1224712862
39.978928,116.327229,1224712865
39.978826,116.327245,1224712868
39.978721,116.327246,1224712871
39.978624,116.327267,1224712874
39.978532,116.327277,1224712877
39.978429,116.327274,1224712880
39.978311,116.327259,1224712884
39.978195,116.327274,1224712888
39.978104,116.32731,1224712892
39.978027,116.327367,1224712897
39.978014,116.327423,1224712902
39.97803,116.327481,1224712907
39.978051,116.327538,1224712912
39.978068,116.327554,1224712917
39.970511,116.341455,1224729173
39.977648,116.326925,1224729180
39.977586,116.326918,1224729185
39.977596,116.326894,1224729190
39.977661,116.326947,1224729194
39.977647,116.326951,1224729199
39.977653,116.326857,1224729204
39.977688,116.326887,1224729209
39.977748,116.326978,1224729213
39.97781,116.326995,1224729218
39.977909,116.327128,1224729223
39.977979,116.327218,1224729227
39.978093,116.327214,1224729230
39.978198,116.32719,1224729233
39.978254,116.327165,1224729238
39.978273,116.327255,1224729243
39.978385,116.327279,1224729244
39.978487,116.327293,1224729246
39.978611,116.327292,1224729248
39.97872,116.327293,1224729251
39.978803,116.327292,1224729256
39.978883,116.327259,1224729261
39.978971,116.327242,1224729264
39.979016,116.327244,1224729269
39.979017,116.327211,1224729274
39.979013,116.327154,1224729279
39.979088,116.327131,1224729284
39.979104,116.327143,1224729289
39.979195,116.327168,1224729292
39.979293,116.327209,1224729295
39.979394,116.327208,1224729298
39.979497,116.327198,1224729300
39.979629,116.327197,1224729302
39.979719,116.327182,1224729305
39.979831,116.327185,1224729307
39.979919,116.327151,1224729312
39.979973,116.327109,1224729317
39.980092,116.327084,1224729321
39.980126,116.327037,1224729326
39.980188,116.326994,1224729331
39.98028,116.326988,1224729336
39.980404,116.326978,1224729339
39.980522,116.326976,1224729343
39.980658,116.326933,1224729345
39.980765,116.326905,1224729348
39.98087,116.326873,1224729351
39.980956,116.32682,1224729355
39.981364,116.326798,1224729361
39.981473,116.326765,1224729363
39.981748,116.326759,1224729366
39.981959,116.326767,1224729367
39.982049,116.326757,1224729368
39.982175,116.326752,1224729369
39.98228,116.326754,1224729370
39.982387,116.326752,1224729372
39.982508,116.326766,1224729375
39.982601,116.32673,1224729380
39.982675,116.326684,1224729385
39.982808,116.32671,1224729389
39.982922,116.326697,1224729392
39.983115,116.326693,1224729395
39.983215,116.326708,1224729398
39.98336,116.326707,1224729402
39.983434,116.326665,1224729407
39.983559,116.326665,1224729410
39.983719,116.326661,1224729412
39.983839,116.326694,1224729414
39.983933,116.326715,1224729416
39.984062,116.326728,1224729420
39.984142,116.326753,1224729425
39.984164,116.326724,1224729430
39.984262,116.326723,1224729435
39.984354,116.326715,1224729438
39.984457,116.326711,1224729441
39.984559,116.326696,1224729446
39.984669,116.326711,1224729450
39.984783,116.326683,1224729455
39.984889,116.326672,1224729459
39.985019,116.326677,1224729462
39.985106,116.326694,1224729463
39.985197,116.326686,1224729465
39.985304,116.326664,1224729468
39.985454,116.32661,1224729472
39.985546,116.326565,1224729477
39.985645,116.326589,1224729480
39.985752,116.326618,1224729483
39.98585,116.326633,1224729486
39.985948,116.326605,1224729490
39.986049,116.326554,1224729494
39.986141,116.326524,1224729497
39.986234,116.326502,1224729500
39.98631,116.326464,1224729505
39.986409,116.326442,1224729509
39.986534,116.326476,1224729513
39.986654,116.326505,1224729516
39.986744,116.326486,1224729520
39.98685,116.3265,1224729525
39.986948,116.326512,1224729529
39.987047,116.326512,1224729533
39.987142,116.326512,1224729537
39.987248,116.326502,1224729539
39.987344,116.326511,1224729541
39.987398,116.326519,1224729546
39.987456,116.326508,1224729551
39.987562,116.326498,1224729554
39.987671,116.3265,1224729558
39.987888,116.326508,1224729561
39.98803,116.326502,1224729565
39.98813,116.326492,1224729568
39.988222,116.326499,1224729569
39.988316,116.326498,1224729571
39.988416,116.326486,1224729573
39.988512,116.326463,1224729575
39.988603,116.326457,1224729579
39.988756,116.326488,1224729582
39.988863,116.326523,1224729586
39.988955,116.326536,1224729590
39.989061,116.326564,1224729594
39.989152,116.326546,1224729598
39.989228,116.326508,1224729603
39.989329,116.326511,1224729605
39.989436,116.326531,1224729607
39.989539,116.326552,1224729609
39.989655,116.326553,1224729613
39.989754,116.326547,1224729616
39.989851,116.326565,1224729618
39.989959,116.326584,1224729620
39.990055,116.326581,1224729623
39.990163,116.326564,1224729627
39.990239,116.326496,1224729631
39.990333,116.326549,1224729635
39.990438,116.326557,1224729639
39.990497,116.32642,1224729643
39.990585,116.326398,1224729648
39.990695,116.326407,1224729652
39.990827,116.326407,1224729656
39.990935,116.32636,1224729657
39.991013,116.326384,1224729662
39.991085,116.326372,1224729667
39.991125,116.326344,1224729672
39.991145,116.326347,1224729677
39.991145,116.326347,1224729680
39.991152,116.326348,1224729682
39.991162,116.326348,1224729687
39.991185,116.326337,1224729692
39.991202,116.326333,1224729697
39.99129,116.326351,1224729702
39.991404,116.326377,1224729706
39.991491,116.326426,1224729708
39.991524,116.326407,1224729713
39.991524,116.326407,1224729716
39.991529,116.326411,1224729718
39.991574,116.326394,1224729723
39.991652,116.326414,1224729728
39.991752,116.326444,1224729732
39.991822,116.326412,1224729737
39.991873,116.32641,1224729742
39.991962,116.326315,1224729746
39.992068,116.326353,1224729750
39.992164,116.326382,1224729754
39.992345,116.326371,1224729756
39.992429,116.326376,1224729761
39.992483,116.32635,1224729766
39.99256,116.326412,1224729771
39.992606,116.326408,1224729776
39.992705,116.32639,1224729780
39.992811,116.3264,1224729783
39.992898,116.326384,1224729788
39.993013,116.326371,1224729791
39.993135,116.326407,1224729795
39.993176,116.326443,1224729800
39.993278,116.326446,1224729804
39.993332,116.326481,1224729809
39.993433,116.326457,1224729813
39.993555,116.326506,1224729815
39.993658,116.326521,1224729818
39.993742,116.326543,1224729823
39.993839,116.326525,1224729826
39.99393,116.32655,1224729828
39.994054,116.326577,1224729832
39.994174,116.326612,1224729836
39.994266,116.326611,1224729838
39.994398,116.326473,1224729840
39.994501,116.326438,1224729842
39.994625,116.326408,1224729845
39.99472,116.326429,1224729847
39.994825,116.326445,1224729848
39.99492,116.326483,1224729850
39.99498,116.32653,1224729855
39.995123,116.326535,1224729859
39.995042,116.326465,1224729864
39.995125,116.326518,1224729867
39.995183,116.32649,1224729872
39.995268,116.32648,1224729877
39.995384,116.326484,1224729881
39.995343,116.326377,1224729883
39.995436,116.32634,1224729887
39.995529,116.326325,1224729891
39.99564,116.326413,1224729892
39.995749,116.326488,1224729893
39.995853,116.326562,1224729895
39.995894,116.326665,1224729899
39.995959,116.326688,1224729904
39.996067,116.326669,1224729909
39.996175,116.326658,1224729914
39.996276,116.326627,1224729919
39.99638,116.326567,1224729924
39.99649,116.32652,1224729928
39.996583,116.326516,1224729931
39.996716,116.326529,1224729934
39.996811,116.326558,1224729936
39.996921,116.32659,1224729939
39.997015,116.326629,1224729941
39.997121,116.326636,1224729943
39.997212,116.326645,1224729946
39.99732,116.32664,1224729950
39.997412,116.326632,1224729952
39.997507,116.326609,1224729956
39.997611,116.326565,1224729960
39.997701,116.326538,1224729963
39.997818,116.326508,1224729967
39.997938,116.326572,1224729970
39.998039,116.326615,1224729972
39.998146,116.326622,1224729975
39.998263,116.326635,1224729978
39.998381,116.326644,1224729981
39.998493,116.326642,1224729985
39.998617,116.326622,1224729988
39.998924,116.326603,1224729989
39.999019,116.326574,1224729990
39.999113,116.32655,1224729991
39.999232,116.326531,1224729994
39.999337,116.326513,1224729997
39.999471,116.326494,1224730000
39.999594,116.326449,1224730003
39.999672,116.326343,1224730007
39.999765,116.326273,1224730010
39.999828,116.326187,1224730013
39.99984,116.326064,1224730016
39.999848,116.325937,1224730019
39.99985,116.325819,1224730022
39.999842,116.325696,1224730025
39.999808,116.325582,1224730028
39.999811,116.325444,1224730032
39.999826,116.32531,1224730037
39.999787,116.325204,1224730040
39.99986,116.325099,1224730045
39.999898,116.324969,1224730047
39.999878,116.324815,1224730051
39.999828,116.324654,1224730054
39.999794,116.324512,1224730057
39.999816,116.324392,1224730061
39.999815,116.324254,1224730065
39.999814,116.324124,1224730068
39.999814,116.323955,1224730071
39.99983,116.323827,1224730074
39.999821,116.323704,1224730077
39.999827,116.323554,1224730081
39.999809,116.323382,1224730084
39.999796,116.323232,1224730087
39.999773,116.323095,1224730089
39.999787,116.322956,1224730092
39.999799,116.322821,1224730095
39.999838,116.322701,1224730098
39.999831,116.322563,1224730101
39.999838,116.322406,1224730105
39.999942,116.322319,1224730108
40.000026,116.322214,1224730111
40.000082,116.322072,1224730113
40.000164,116.321996,1224730117
40.000245,116.321964,1224730120
40.000312,116.321921,1224730125
40.000379,116.321901,1224730130
40.000461,116.321869,1224730135
40.000546,116.321826,1224730140
40.000661,116.321799,1224730144
40.000767,116.321822,1224730147
40.000856,116.321806,1224730150
40.00099,116.32177,1224730153
40.001131,116.321749,1224730155
40.001233,116.32174,1224730158
40.001323,116.321728,1224730162
40.001418,116.321696,1224730165
40.001511,116.321658,1224730170
40.001626,116.32167,1224730174
40.001769,116.321652,1224730178
40.001886,116.321642,1224730180
40.001972,116.32163,1224730184
40.002056,116.3216,1224730188
40.002144,116.3216,1224730192
40.002258,116.321592,1224730196
40.002411,116.321576,1224730199
40.002515,116.321562,1224730201
40.002609,116.321564,1224730204
40.002711,116.321569,1224730209
40.0028,116.32155,1224730212
40.002899,116.32152,1224730216
40.002995,116.321505,1224730219
40.003098,116.321496,1224730222
40.003213,116.321495,1224730226
40.003314,116.3215,1224730230
40.003458,116.321485,1224730234
40.003572,116.321455,1224730238
40.0037,116.321452,1224730241
40.003801,116.321465,1224730245
40.003903,116.321465,1224730249
40.00403,116.321456,1224730254
40.004141,116.321424,1224730258
40.004239,116.321404,1224730261
40.004335,116.321401,1224730264
40.0044,116.321379,1224730269
40.004449,116.321361,1224730274
40.004571,116.32134,1224730278
40.004674,116.32129,1224730282
40.004713,116.321176,1224730286
40.004781,116.321069,1224730290
40.004812,116.320936,1224730293
40.004815,116.320788,1224730297
40.004824,116.320635,1224730300
40.004816,116.320488,1224730303
40.004814,116.32034,1224730307
40.004809,116.320218,1224730310
40.004827,116.320101,1224730313
40.004847,116.319976,1224730316
40.004861,116.31985,1224730319
40.004866,116.319727,1224730322
40.004863,116.319604,1224730325
40.004878,116.319471,1224730328
40.004887,116.319338,1224730331
40.004896,116.319216,1224730334
40.004919,116.319096,1224730338
40.004932,116.318935,1224730342
40.004936,116.318786,1224730345
40.00492,116.318667,1224730347
40.004894,116.318484,1224730350
40.004906,116.318344,1224730353
40.004925,116.318207,1224730356
40.004976,116.318109,1224730358
40.005008,116.317982,1224730361
40.005021,116.317868,1224730366
40.005093,116.317838,1224730369
40.005206,116.317806,1224730373
40.005336,116.317808,1224730376
40.005435,116.317756,1224730381
40.005527,116.317748,1224730384
40.005632,116.317759,1224730386
40.005764,116.317728,1224730388
40.005866,116.317691,1224730392
40.005988,116.317684,1224730396
40.006115,116.317683,1224730400
40.006241,116.317674,1224730403
40.006316,116.317656,1224730408
40.006436,116.317701,1224730411
40.006536,116.317685,1224730414
40.006625,116.317682,1224730418
40.006728,116.317704,1224730420
40.006818,116.317729,1224730422
40.006918,116.317674,1224730425
40.007033,116.317661,1224730429
40.007099,116.317649,1224730434
40.00718,116.31763,1224730439
40.007296,116.317644,1224730443
40.00742,116.317659,1224730445
40.007522,116.317656,1224730446
40.007649,116.31766,1224730448
40.007787,116.317668,1224730450
40.007878,116.317681,1224730452
40.008004,116.317669,1224730455
40.008125,116.317645,1224730459
40.008238,116.317676,1224730462
40.008353,116.31769,1224730465
40.008443,116.317693,1224730467
40.008565,116.317695,1224730470
40.008682,116.317717,1224730473
40.008753,116.317693,1224730478
40.008792,116.317564,1224730483
40.008817,116.317442,1224730486
40.008833,116.317319,1224730489
40.008838,116.317191,1224730492
40.00884,116.317058,1224730495
40.008831,116.316931,1224730498
40.008818,116.316801,1224730501
40.008804,116.316652,1224730504
40.008792,116.316519,1224730507
40.008829,116.316359,1224730511
40.008916,116.316263,1224730515
40.009034,116.316211,1224730518
40.009173,116.316198,1224730521
40.009265,116.316192,1224730523
40.009392,116.316167,1224730526
40.009478,116.316133,1224730529
40.00954,116.316026,1224730533
40.009559,116.31591,1224730537
40.009601,116.315804,1224730542
40.009632,116.315685,1224730547
40.009635,116.315572,1224730551
40.009626,116.315432,1224730555
40.009677,116.315333,1224730557
40.009729,116.315188,1224730561
40.0098,116.315107,1224730565
40.009843,116.314993,1224730570
40.009928,116.314928,1224730574
40.009983,116.314836,1224730579
40.010069,116.314758,1224730583
40.01015,116.314706,1224730586
40.010196,116.31464,1224730591
40.010282,116.314561,1224730596
40.010332,116.314464,1224730601
40.010535,116.314258,1224730603
40.010625,116.314208,1224730605
40.01072,116.31406,1224730610
40.010166,116.313528,1224730613
40.009802,116.313247,1224730614
40.009262,116.312948,1224730615
40.008987,116.312734,1224730617
40.009086,116.312738,1224730618
40.009178,116.312728,1224730619
40.009293,116.312687,1224730621
40.009391,116.312686,1224730623
40.009511,116.312661,1224730626
40.009645,116.312623,1224730629
40.009813,116.312616,1224730631
40.009904,116.312617,1224730633
40.01,116.312615,1224730636
40.010108,116.312617,1224730639
40.010213,116.312599,1224730643
40.010315,116.312595,1224730647
40.010408,116.312592,1224730652
40.010498,116.312573,1224730656
40.010596,116.312575,1224730659
40.010692,116.312586,1224730662
40.010786,116.312587,1224730665
40.010882,116.312587,1224730669
40.010983,116.312584,1224730673
40.011085,116.312558,1224730678
40.011178,116.312571,1224730683
40.011273,116.312532,1224730686
40.011325,116.312457,1224730691
40.011326,116.312445,1224730696
40.011318,116.312444,1224730701
40.011315,116.312443,1224730706
40.011315,116.312443,1224730709
40.011313,116.312443,1224730711
40.0113,116.312442,1224730716
40.0113,116.312442,1224730719
40.011307,116.312438,1224730721
40.011317,116.312368,1224730726
40.011297,116.312265,1224730731
40.011326,116.312153,1224730736
40.01138,116.312039,1224730741
40.011489,116.311988,1224730745
40.011604,116.311964,1224730749
40.011729,116.311952,1224730753
40.011828,116.31195,1224730756
40.011918,116.311947,1224730759
40.012014,116.311962,1224730763
40.012111,116.311976,1224730767
40.012225,116.311964,1224730771
40.012331,116.311941,1224730774
40.012426,116.311931,1224730777
40.012523,116.311921,1224730781
40.012627,116.311908,1224730785
40.012736,116.311887,1224730789
40.012844,116.311867,1224730792
40.01296,116.311856,1224730795
40.013071,116.31185,1224730798
40.01317,116.311828,1224730802
40.01326,116.31181,1224730805
40.01338,116.311797,1224730809
40.013491,116.311793,1224730813
40.013588,116.31178,1224730816
40.013722,116.311766,1224730819
40.013827,116.311729,1224730823
40.013936,116.311709,1224730826
40.014045,116.31165,1224730830
40.01415,116.311627,1224730833
40.014246,116.311597,1224730836
40.014354,116.311551,1224730840
40.014461,116.311518,1224730843
40.014549,116.311483,1224730846
40.014632,116.311425,1224730849
40.014721,116.31137,1224730852
40.014826,116.311333,1224730855
40.014923,116.311265,1224730860
40.015047,116.311197,1224730863
40.015151,116.311146,1224730866
40.015243,116.311068,1224730870
40.015322,116.311013,1224730873
40.015429,116.310961,1224730876
40.015495,116.310925,1224730881
40.015579,116.310879,1224730885
40.015672,116.310828,1224730888
40.015778,116.310762,1224730892
40.015865,116.31071,1224730895
40.015955,116.310622,1224730899
40.016024,116.310517,1224730903
40.016107,116.31044,1224730907
40.016171,116.310345,1224730911
40.016267,116.31026,1224730915
40.016352,116.310196,1224730919
40.016448,116.310135,1224730923
40.016521,116.310047,1224730928
40.016569,116.309919,1224730933
40.016593,116.309786,1224730937
40.016576,116.30963,1224730940
40.016551,116.309473,1224730943
40.016523,116.309312,1224730946
40.016479,116.309175,1224730949
40.016447,116.309038,1224730952
40.016425,116.308891,1224730955
40.016426,116.308741,1224730958
40.0164,116.308606,1224730961
40.016383,116.308486,1224730964
40.016359,116.308345,1224730968
40.016336,116.308211,1224730972
40.016307,116.308087,1224730976
40.016273,116.307952,1224730980
40.016274,116.307818,1224730983
40.016238,116.307691,1224730986
40.016211,116.307567,1224730989
40.016173,116.307415,1224730993
40.01615,116.307288,1224730996
40.016123,116.307134,1224731000
40.016096,116.30699,1224731004
40.016068,116.306876,1224731008
40.016044,116.30676,1224731012
40.016016,116.306654,1224731016
40.016009,116.30653,1224731021
40.015975,116.306384,1224731026
40.015959,116.306252,1224731031
40.01596,116.306165,1224731036
40.015947,116.306116,1224731041
40.015948,116.306097,1224731046
40.015954,116.306098,1224731051
40.015954,116.306098,1224731054
40.015954,116.306098,1224731056
40.015959,116.306114,1224731061
40.015963,116.306128,1224731066
40.015963,116.30613,1224731071
40.015961,116.306123,1224731076
40.01596,116.306118,1224731081
40.015961,116.306119,1224731086
40.01596,116.30612,1224731091
40.015961,116.30612,1224731096
40.015961,116.306119,1224731101
40.015961,116.306119,1224731104
40.015959,116.306113,1224731106
40.015961,116.306087,1224731111
40.015887,116.306009,1224731114
40.01589,116.305929,1224731119
40.015868,116.305824,1224731124
40.015883,116.305749,1224731129
40.015881,116.305646,1224731134
40.015846,116.305621,1224731139
40.015866,116.305688,1224731144
40.015893,116.305809,1224731149
40.015923,116.305934,1224731153
40.015955,116.30605,1224731157
40.015971,116.306173,1224731162
40.015983,116.30629,1224731167
40.015989,116.306416,1224731172
40.015994,116.306461,1224731177
40.015984,116.306517,1224731182
40.015979,116.306551,1224731187
40.015995,116.306565,1224731192
40.015998,116.306576,1224731197
40.016002,116.306592,1224731202
40.015998,116.306597,1224731207
40.015996,116.306593,1224731212
40.015995,116.30659,1224731217
40.015994,116.306588,1224731222
40.015995,116.306589,1224731227
40.015993,116.306583,1224731232
40.015992,116.306578,1224731237
40.015992,116.306579,1224731242
40.015992,116.306579,1224731247
40.015992,116.306579,1224731250
40.015994,116.306585,1224731252
40.015996,116.306595,1224731257
40.015996,116.306596,1224731262
40.015996,116.306591,1224731267
40.015996,116.306592,1224731272
40.015996,116.306591,1224731277
40.015996,116.306591,1224731280
40.015994,116.306587,1224731282
40.016006,116.306578,1224731287
40.016006,116.306566,1224731292
40.016013,116.306556,1224731297
40.01602,116.306529,1224731302
40.016012,116.306444,1224731307
40.015985,116.306327,1224731311
40.015959,116.306207,1224731315
40.015943,116.30607,1224731319
40.01593,116.305942,1224731322
40.015915,116.305816,1224731325
40.015901,116.305698,1224731328
40.01585,116.305589,1224731332
40.015745,116.305567,1224731337
40.015657,116.305528,1224731341
40.015552,116.305494,1224731345
40.015432,116.305485,1224731350
40.015322,116.305468,1224731354
40.015234,116.305487,1224731357
40.015123,116.305514,1224731360
40.015013,116.305539,1224731363
40.01489,116.305547,1224731366
40.01478,116.305571,1224731369
40.014683,116.305599,1224731371
40.014572,116.305591,1224731375
40.014459,116.305603,1224731379
40.014363,116.305603,1224731382
40.014253,116.305638,1224731386
40.014175,116.305708,1224731389
40.014184,116.305833,1224731393
40.014179,116.305952,1224731397
40.014154,116.3061,1224731401
40.014155,116.306224,1224731405
40.014067,116.306305,1224731409
40.013972,116.306322,1224731414
40.013876,116.306365,1224731419
40.013812,116.306403,1224731424
40.013792,116.306424,1224731429
40.01354,116.306489,1224733748
40.013513,116.306449,1224733753
40.013553,116.306455,1224733758
40.013601,116.306493,1224733763
40.013668,116.306482,1224733768
40.013694,116.306474,1224733773
40.013713,116.306484,1224733778
40.013712,116.306517,1224733783
40.013731,116.306525,1224733788
40.013767,116.3065,1224733793
40.013785,116.306478,1224733798
40.013805,116.306507,1224733803
40.013841,116.30651,1224733808
40.013865,116.306516,1224733813
40.013878,116.306531,1224733818
40.013864,116.30655,1224733823
40.013835,116.306544,1224733828
40.013835,116.306544,1224733831
40.01383,116.306545,1224733833
40.013839,116.306541,1224733838
40.013845,116.306538,1224733843
40.013849,116.306537,1224733848
40.013852,116.306536,1224733853
40.013852,116.306536,1224733856
40.013857,116.306534,1224733858
40.013866,116.30653,1224733863
40.013864,116.306531,1224733868
40.013856,116.306534,1224733873
40.013853,116.306535,1224733878
40.013853,116.306535,1224733881
40.013857,116.306533,1224733883
40.013874,116.306532,1224733888
40.01389,116.306539,1224733893
40.013882,116.306543,1224733898
40.013876,116.306547,1224733903
40.013869,116.306549,1224733908
40.013869,116.306549,1224733911
40.013862,116.306552,1224733913
40.013841,116.306552,1224733918
40.01383,116.306547,1224733923
40.013833,116.306546,1224733928
40.013831,116.306546,1224733933
40.013832,116.306545,1224733938
40.013829,116.306546,1224733943
40.013833,116.306544,1224733948
40.013834,116.306542,1224733953
40.013828,116.306545,1224733958
40.013827,116.306545,1224733963
40.013829,116.306543,1224733968
40.013833,116.306541,1224733973
40.013839,116.306537,1224733978
40.013834,116.30654,1224733983
40.013834,116.30654,1224733986
40.013831,116.306541,1224733988
40.013815,116.30654,1224733993
40.013822,116.306533,1224733998
40.013825,116.306536,1224734003
40.013826,116.306535,1224734008
40.013826,116.306535,1224734013
40.013826,116.306535,1224734018
40.013826,116.306536,1224734023
40.013826,116.306536,1224734028
40.013825,116.306536,1224734033
40.013824,116.306536,1224734038
40.013824,116.306536,1224734043
40.013824,116.306535,1224734048
40.013824,116.306535,1224734053
40.013824,116.306535,1224734058
40.013824,116.306535,1224734063
40.013823,116.306535,1224734068
40.013823,116.306535,1224734073
40.013823,116.306535,1224734078
40.013823,116.306535,1224734083
40.013823,116.306535,1224734088
40.013824,116.306535,1224734093
40.013824,116.306535,1224734098
40.013824,116.306535,1224734103
40.013824,116.306535,1224734108
40.013823,116.306534,1224734113
40.013823,116.306533,1224734118
40.013823,116.306533,1224734123
40.013823,116.306532,1224734128
40.013823,116.306532,1224734133
40.013823,116.306532,1224734138
40.013822,116.306532,1224734143
40.013822,116.306532,1224734148
40.013821,116.306532,1224734153
40.013821,116.306531,1224734158
40.013821,116.30653,1224734163
40.01382,116.306529,1224734168
40.013819,116.306529,1224734173
40.013819,116.306529,1224734178
40.013819,116.306529,1224734183
40.01382,116.306529,1224734188
40.01382,116.306529,1224734193
40.013821,116.306529,1224734198
40.013821,116.30653,1224734203
40.013822,116.306529,1224734208
40.013821,116.306529,1224734213
40.013821,116.306529,1224734218
40.01382,116.306528,1224734223
40.01382,116.306528,1224734228
40.01382,116.306527,1224734233
40.01382,116.306527,1224734238
40.013819,116.306526,1224734243
40.013818,116.306526,1224734248
40.013819,116.306525,1224734253
40.013818,116.306525,1224734258
40.013818,116.306525,1224734263
40.013818,116.306525,1224734268
40.013817,116.306524,1224734273
40.013817,116.306525,1224734278
40.013817,116.306525,1224734283
40.013815,116.306524,1224734288
40.013815,116.306524,1224734293
40.013814,116.306524,1224734298
40.013814,116.306524,1224734303
40.013814,116.306525,1224734308
40.013814,116.306525,1224734313
40.013813,116.306525,1224734318
40.013814,116.306526,1224734323
40.013814,116.306527,1224734328
40.013814,116.306528,1224734333
40.013814,116.306528,1224734338
40.013814,116.306529,1224734343
40.013814,116.30653,1224734348
40.013815,116.30653,1224734353
40.013815,116.306531,1224734358
40.013815,116.306531,1224734363
40.013815,116.306531,1224734368
40.013816,116.306531,1224734373
40.013815,116.306532,1224734378
40.013815,116.306532,1224734383
40.013815,116.306532,1224734388
40.013815,116.306532,1224734393
40.013814,116.306531,1224734398
40.013814,116.306531,1224734403
40.013814,116.306531,1224734408
40.013814,116.306531,1224734413
40.013813,116.306531,1224734418
40.013813,116.306531,1224734423
40.013812,116.306531,1224734428
40.013812,116.306531,1224734433
40.013812,116.30653,1224734438
40.013811,116.306531,1224734443
40.013811,116.30653,1224734448
40.01381,116.306531,1224734453
40.01381,116.306531,1224734458
40.013809,116.306531,1224734463
40.013809,116.306532,1224734468
40.013809,116.306532,1224734473
40.013809,116.306533,1224734478
40.013808,116.306533,1224734483
40.013808,116.306533,1224734488
40.013808,116.306533,1224734493
40.013807,116.306533,1224734498
40.013807,116.306533,1224734503
40.013807,116.306533,1224734508
40.013806,116.306533,1224734513
40.013806,116.306533,1224734518
40.013806,116.306533,1224734523
40.013806,116.306533,1224734528
40.013805,116.306533,1224734533
